section_title,section_type,classification_label,code,descriptor,period,duration,variable1_label,variable1_code,variable1_descriptor,variable2_label,variable2_code,variable2_descriptor,value_type_description,value,value_label,decimals,confidentiality_indicator,confidentiality_label,final_indicator,final_label,last_updated_at_source
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,3,Looking after a member of own household who is ill or has a disability,Gender,3,Another gender / He ira kē anō,Count,0.000000,,0,,,,,2024-09-02 11:38:10+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,4,Looking after a child who does not live in own household,Gender,1,Male / Tāne,Count,138.000000,,0,,,,,2024-09-02 11:38:10+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,4,Looking after a child who does not live in own household,Gender,2,Female / Wahine,Count,261.000000,,0,,,,,2024-09-02 11:38:10+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,4,Looking after a child who does not live in own household,Gender,3,Another gender / He ira kē anō,Count,0.000000,,0,,,,,2024-09-02 11:38:10+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,5,Helping someone who is ill or has a disability who does not live in own household,Gender,1,Male / Tāne,Count,84.000000,,0,,,,,2024-09-02 11:38:10+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,5,Helping someone who is ill or has a disability who does not live in own household,Gender,2,Female / Wahine,Count,138.000000,,0,,,,,2024-09-02 11:38:10+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,5,Helping someone who is ill or has a disability who does not live in own household,Gender,3,Another gender / He ira kē anō,Count,0.000000,,0,,,,,2024-09-02 11:38:10+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,6,"Other helping or voluntary work for or through any organisation, group or marae",Gender,1,Male / Tāne,Count,207.000000,,0,,,,,2024-09-02 11:38:10+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,6,"Other helping or voluntary work for or through any organisation, group or marae",Gender,2,Female / Wahine,Count,237.000000,,0,,,,,2024-09-02 11:38:10+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,6,"Other helping or voluntary work for or through any organisation, group or marae",Gender,3,Another gender / He ira kē anō,Count,3.000000,,0,,,,,2024-09-02 11:38:10+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,0,No activities,Gender,1,Male / Tāne,Percent,19.900000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,0,No activities,Gender,2,Female / Wahine,Percent,14.900000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,0,No activities,Gender,3,Another gender / He ira kē anō,Percent,0.000000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,1,"Household work, cooking, repairs, gardening, etc, for own household",Gender,1,Male / Tāne,Percent,76.700000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,1,"Household work, cooking, repairs, gardening, etc, for own household",Gender,2,Female / Wahine,Percent,80.800000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,1,"Household work, cooking, repairs, gardening, etc, for own household",Gender,3,Another gender / He ira kē anō,Percent,100.000000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,2,Looking after a child who is a member of own household,Gender,1,Male / Tāne,Percent,36.900000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,2,Looking after a child who is a member of own household,Gender,2,Female / Wahine,Percent,45.200000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,2,Looking after a child who is a member of own household,Gender,3,Another gender / He ira kē anō,Percent,66.700000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,3,Looking after a member of own household who is ill or has a disability,Gender,1,Male / Tāne,Percent,9.600000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,3,Looking after a member of own household who is ill or has a disability,Gender,2,Female / Wahine,Percent,15.400000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,3,Looking after a member of own household who is ill or has a disability,Gender,3,Another gender / He ira kē anō,Percent,0.000000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,4,Looking after a child who does not live in own household,Gender,1,Male / Tāne,Percent,9.200000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,4,Looking after a child who does not live in own household,Gender,2,Female / Wahine,Percent,15.600000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,4,Looking after a child who does not live in own household,Gender,3,Another gender / He ira kē anō,Percent,0.000000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,5,Helping someone who is ill or has a disability who does not live in own household,Gender,1,Male / Tāne,Percent,5.600000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,5,Helping someone who is ill or has a disability who does not live in own household,Gender,2,Female / Wahine,Percent,8.200000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,5,Helping someone who is ill or has a disability who does not live in own household,Gender,3,Another gender / He ira kē anō,Percent,0.000000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,6,"Other helping or voluntary work for or through any organisation, group or marae",Gender,1,Male / Tāne,Percent,13.900000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,6,"Other helping or voluntary work for or through any organisation, group or marae",Gender,2,Female / Wahine,Percent,14.200000,percent,1,,,,,2024-09-02 11:42:53+00
Unpaid activities by gender,,Ethnic group,37144,Tuvaluan,2023,Census,Unpaid activities,6,"Other helping or voluntary work for or through any organisation, group or marae",Gender,3,Another gender / He ira kē anō,Percent,33.300000,percent,1,,,,,2024-09-02 11:42:53+00
Median personal income by age,,Ethnic group,37144,Tuvaluan,2013,Census,Life cycle age group for people aged 15 years and over,2,15-29 years,,,,Median,5500.000000,dollars,0,,,,,2024-09-02 11:57:02+00
Median personal income by age,,Ethnic group,37144,Tuvaluan,2018,Census,Life cycle age group for people aged 15 years and over,2,15-29 years,,,,Median,8900.000000,dollars,0,,,,,2024-09-02 11:57:02+00
Median personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,2,15-29 years,,,,Median,16800.000000,dollars,0,,,,,2024-09-02 11:57:02+00
Median personal income by age,,Ethnic group,37144,Tuvaluan,2013,Census,Life cycle age group for people aged 15 years and over,3,30-64 years,,,,Median,24400.000000,dollars,0,,,,,2024-09-02 11:57:02+00
Median personal income by age,,Ethnic group,37144,Tuvaluan,2018,Census,Life cycle age group for people aged 15 years and over,3,30-64 years,,,,Median,29600.000000,dollars,0,,,,,2024-09-02 11:57:02+00
Median personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,3,30-64 years,,,,Median,39000.000000,dollars,0,,,,,2024-09-02 11:57:02+00
Median personal income by age,,Ethnic group,37144,Tuvaluan,2013,Census,Life cycle age group for people aged 15 years and over,4,65 years and over,,,,Median,7500.000000,dollars,0,,,,,2024-09-02 11:57:02+00
Median personal income by age,,Ethnic group,37144,Tuvaluan,2018,Census,Life cycle age group for people aged 15 years and over,4,65 years and over,,,,Median,16100.000000,dollars,0,,,,,2024-09-02 11:57:02+00
Median personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,4,65 years and over,,,,Median,18400.000000,dollars,0,,,,,2024-09-02 11:57:02+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,1,"$10,000 or less",Life cycle age group for people aged 15 years and over,2,15-29 years,Count,765.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,1,"$10,000 or less",Life cycle age group for people aged 15 years and over,3,30-64 years,Count,444.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,1,"$10,000 or less",Life cycle age group for people aged 15 years and over,4,65 years and over,Count,102.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,2,"$10,001-$20,000",Life cycle age group for people aged 15 years and over,2,15-29 years,Count,237.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,2,"$10,001-$20,000",Life cycle age group for people aged 15 years and over,3,30-64 years,Count,237.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,2,"$10,001-$20,000",Life cycle age group for people aged 15 years and over,4,65 years and over,Count,63.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,3,"$20,001-$30,000",Life cycle age group for people aged 15 years and over,2,15-29 years,Count,183.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,3,"$20,001-$30,000",Life cycle age group for people aged 15 years and over,3,30-64 years,Count,189.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,3,"$20,001-$30,000",Life cycle age group for people aged 15 years and over,4,65 years and over,Count,75.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,4,"$30,001-$50,000",Life cycle age group for people aged 15 years and over,2,15-29 years,Count,333.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,4,"$30,001-$50,000",Life cycle age group for people aged 15 years and over,3,30-64 years,Count,384.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,4,"$30,001-$50,000",Life cycle age group for people aged 15 years and over,4,65 years and over,Count,33.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,5,"$50,001-$70,000",Life cycle age group for people aged 15 years and over,2,15-29 years,Count,240.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,5,"$50,001-$70,000",Life cycle age group for people aged 15 years and over,3,30-64 years,Count,438.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,5,"$50,001-$70,000",Life cycle age group for people aged 15 years and over,4,65 years and over,Count,12.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,6,"$70,001-$100,000",Life cycle age group for people aged 15 years and over,2,15-29 years,Count,72.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,6,"$70,001-$100,000",Life cycle age group for people aged 15 years and over,3,30-64 years,Count,261.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,6,"$70,001-$100,000",Life cycle age group for people aged 15 years and over,4,65 years and over,Count,9.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,7,"$100,001 or more",Life cycle age group for people aged 15 years and over,2,15-29 years,Count,21.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,7,"$100,001 or more",Life cycle age group for people aged 15 years and over,3,30-64 years,Count,126.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,7,"$100,001 or more",Life cycle age group for people aged 15 years and over,4,65 years and over,Count,9.000000,,0,,,,,2024-09-02 12:01:44+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,1,"$10,000 or less",Life cycle age group for people aged 15 years and over,2,15-29 years,Percent,41.300000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,1,"$10,000 or less",Life cycle age group for people aged 15 years and over,3,30-64 years,Percent,21.400000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,1,"$10,000 or less",Life cycle age group for people aged 15 years and over,4,65 years and over,Percent,33.700000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,2,"$10,001-$20,000",Life cycle age group for people aged 15 years and over,2,15-29 years,Percent,12.800000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,2,"$10,001-$20,000",Life cycle age group for people aged 15 years and over,3,30-64 years,Percent,11.400000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,2,"$10,001-$20,000",Life cycle age group for people aged 15 years and over,4,65 years and over,Percent,20.800000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,3,"$20,001-$30,000",Life cycle age group for people aged 15 years and over,2,15-29 years,Percent,9.900000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,3,"$20,001-$30,000",Life cycle age group for people aged 15 years and over,3,30-64 years,Percent,9.100000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,3,"$20,001-$30,000",Life cycle age group for people aged 15 years and over,4,65 years and over,Percent,24.800000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,4,"$30,001-$50,000",Life cycle age group for people aged 15 years and over,2,15-29 years,Percent,18.000000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,4,"$30,001-$50,000",Life cycle age group for people aged 15 years and over,3,30-64 years,Percent,18.500000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,4,"$30,001-$50,000",Life cycle age group for people aged 15 years and over,4,65 years and over,Percent,10.900000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,5,"$50,001-$70,000",Life cycle age group for people aged 15 years and over,2,15-29 years,Percent,12.900000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,5,"$50,001-$70,000",Life cycle age group for people aged 15 years and over,3,30-64 years,Percent,21.100000,percent,1,,,,,2024-09-02 12:06:49+00
Total personal income by age,,Ethnic group,37144,Tuvaluan,2023,Census,Grouped personal income,5,"$50,001-$70,000",Life cycle age group for people aged 15 years and over,4,65 years and over,Percent,4.000000,percent,1,,,,,2024-09-02 12:06:49+00
